land,time,name,value,value_trend
Portúgal,2012-04-01,p,0.2585034013605443,0.250977427183889
Portúgal,2012-07-01,foreign_country,18.9,18.05
Portúgal,2012-07-01,reporting_country,15.5,14.65
Portúgal,2012-07-01,p,0.2193548387096773,0.23143597157205215
Portúgal,2012-10-01,foreign_country,21.5,19.375
Portúgal,2012-10-01,reporting_country,16.6,15.35
Portúgal,2012-10-01,p,0.29518072289156616,0.2617528914253785
Portúgal,2013-01-01,foreign_country,22.7,20.4
Portúgal,2013-01-01,reporting_country,17.4,16.05
Portúgal,2013-01-01,p,0.3045977011494254,0.2694091660278033
Portúgal,2013-04-01,foreign_country,23.1,21.55
Portúgal,2013-04-01,reporting_country,16.2,16.425
Portúgal,2013-04-01,p,0.42592592592592604,0.31126479716914873
Portúgal,2013-07-01,foreign_country,20.8,22.025
Portúgal,2013-07-01,reporting_country,15.3,16.375
Portúgal,2013-07-01,p,0.3594771241830066,0.34629536853748105
Portúgal,2013-10-01,foreign_country,19.9,21.625
Portúgal,2013-10-01,reporting_country,15,15.975
Portúgal,2013-10-01,p,0.32666666666666666,0.3541668544812562
Portúgal,2014-01-01,foreign_country,18,20.45
Portúgal,2014-01-01,reporting_country,15.1,15.4
Portúgal,2014-01-01,p,0.19205298013245042,0.32603067422701243
Portúgal,2014-04-01,foreign_country,16.5,18.8
Portúgal,2014-04-01,reporting_country,13.8,14.8
Portúgal,2014-04-01,p,0.19565217391304346,0.2684622362237918
Portúgal,2014-07-01,foreign_country,16.3,17.675
Portúgal,2014-07-01,reporting_country,12.8,14.175
Portúgal,2014-07-01,p,0.2734375,0.24695233017804014
Portúgal,2014-10-01,foreign_country,16.2,16.75
Portúgal,2014-10-01,reporting_country,13.3,13.75
Portúgal,2014-10-01,p,0.2180451127819547,0.21979694170686215
Portúgal,2015-01-01,foreign_country,17.4,16.6
Portúgal,2015-01-01,reporting_country,13.5,13.350000000000001
Portúgal,2015-01-01,p,0.28888888888888875,0.24400591889597173
Portúgal,2015-04-01,foreign_country,13.3,15.8
Portúgal,2015-04-01,reporting_country,11.9,12.875
Portúgal,2015-04-01,p,0.11764705882352944,0.22450464012359322
Portúgal,2015-07-01,foreign_country,13.5,15.1
Portúgal,2015-07-01,reporting_country,11.8,12.625
Portúgal,2015-07-01,p,0.14406779661016933,0.19216221427613556
Portúgal,2015-10-01,foreign_country,13.4,14.4
Portúgal,2015-10-01,reporting_country,12.1,12.325
Portúgal,2015-10-01,p,0.1074380165289257,0.1645104402128783
Portúgal,2016-01-01,foreign_country,17,14.3
Portúgal,2016-01-01,reporting_country,12.1,11.975
Portúgal,2016-01-01,p,0.4049586776859504,0.19352788741214372
Portúgal,2016-04-01,foreign_country,12,13.975
Portúgal,2016-04-01,reporting_country,10.9,11.725
Portúgal,2016-04-01,p,0.10091743119266061,0.1893454805044265
Portúgal,2016-07-01,foreign_country,12.2,13.65
Portúgal,2016-07-01,reporting_country,10.5,11.4
Portúgal,2016-07-01,p,0.16190476190476177,0.19380472182807462
Portúgal,2016-10-01,foreign_country,12.2,13.35
Portúgal,2016-10-01,reporting_country,10.3,10.95
Portúgal,2016-10-01,p,0.18446601941747565,0.2130617225502121
Portúgal,2017-01-01,foreign_country,11.6,12
Portúgal,2017-01-01,reporting_country,10,10.425
Portúgal,2017-01-01,p,0.15999999999999992,0.1518220531287245
Portúgal,2017-04-01,foreign_country,8.9,11.225
Portúgal,2017-04-01,reporting_country,8.9,9.925
Portúgal,2017-04-01,p,0,0.12659269533055933
Portúgal,2017-07-01,foreign_country,10.1,10.7
Portúgal,2017-07-01,reporting_country,8.3,9.375
Portúgal,2017-07-01,p,0.21686746987951788,0.14033337232424836
Portúgal,2017-10-01,foreign_country,9,9.9
Portúgal,2017-10-01,reporting_country,8,8.8
Portúgal,2017-10-01,p,0.125,0.12546686746987945
Portúgal,2018-01-01,foreign_country,9.8,9.45
Portúgal,2018-01-01,reporting_country,7.7,8.225
Portúgal,2018-01-01,p,0.2727272727272727,0.15364868565169765
Portúgal,2018-04-01,foreign_country,7.4,9.075
Portúgal,2018-04-01,reporting_country,6.6,7.65
Portúgal,2018-04-01,p,0.12121212121212133,0.18395171595472798
Portúgal,2018-07-01,foreign_country,7.3,8.375
Portúgal,2018-07-01,reporting_country,6.5,7.2
Portúgal,2018-07-01,p,0.12307692307692308,0.16050407925407928
Portúgal,2018-10-01,foreign_country,8,8.125
Portúgal,2018-10-01,reporting_country,6.3,6.775
Portúgal,2018-10-01,p,0.26984126984126977,0.19671439671439672
Portúgal,2019-01-01,foreign_country,9.9,8.15
Portúgal,2019-01-01,reporting_country,6.4,6.45
Portúgal,2019-01-01,p,0.546875,0.26525132853257855
Portúgal,2019-04-01,foreign_country,8.3,8.375
Portúgal,2019-04-01,reporting_country,5.9,6.275
Portúgal,2019-04-01,p,0.4067796610169492,0.3366432134837855
Portúgal,2019-07-01,foreign_country,6.6,8.2
Portúgal,2019-07-01,reporting_country,6,6.15
Portúgal,2019-07-01,p,0.09999999999999987,0.3308739827145547
Portúgal,2019-10-01,foreign_country,8.1,8.225
Portúgal,2019-10-01,reporting_country,6.5,6.2
Portúgal,2019-10-01,p,0.24615384615384617,0.3249521267926988
Portúgal,2020-01-01,foreign_country,8.2,7.8
Portúgal,2020-01-01,reporting_country,6.5,6.225
Portúgal,2020-01-01,p,0.2615384615384615,0.2536179921773142
Portúgal,2020-04-01,foreign_country,9.9,8.2
Portúgal,2020-04-01,reporting_country,5.1,6.025
Portúgal,2020-04-01,p,0.9411764705882355,0.38721719457013576
Portúgal,2020-07-01,foreign_country,9.6,8.95
Portúgal,2020-07-01,reporting_country,7.9,6.5
Portúgal,2020-07-01,p,0.21518987341772133,0.4160146629245661
Portúgal,2020-10-01,foreign_country,8.1,8.95
Portúgal,2020-10-01,reporting_country,7.2,6.675
Portúgal,2020-10-01,p,0.125,0.3857262013861046
Portúgal,2021-01-01,foreign_country,9.2,9.2
Portúgal,2021-01-01,reporting_country,7,6.8
Portúgal,2021-01-01,p,0.3142857142857143,0.3989130145729178
Portúgal,2021-04-01,foreign_country,8,8.725
Portúgal,2021-04-01,reporting_country,6.7,7.2
Portúgal,2021-04-01,p,0.19402985074626855,0.21212635961242604
Portúgal,2021-07-01,foreign_country,6.9,8.05
Portúgal,2021-07-01,reporting_country,6.2,6.775
Portúgal,2021-07-01,p,0.11290322580645173,0.18655469770960864
Portúgal,2021-10-01,foreign_country,6.8,7.725
Portúgal,2021-10-01,reporting_country,6.3,6.55
Portúgal,2021-10-01,p,0.0793650793650793,0.17514596755087847
Portúgal,2022-01-01,foreign_country,8.6,7.575
Portúgal,2022-01-01,reporting_country,5.7,6.225
Portúgal,2022-01-01,p,0.5087719298245612,0.2237675214355902
Portúgal,2022-04-01,foreign_country,7.6,7.475
Portúgal,2022-04-01,reporting_country,5.7,5.975
Portúgal,2022-04-01,p,0.33333333333333326,0.2585933920823564
Portúgal,2022-07-01,foreign_country,8.3,7.825
Portúgal,2022-07-01,reporting_country,5.5,5.8
Portúgal,2022-07-01,p,0.5090909090909093,0.35764031290347076
Portúgal,2022-10-01,foreign_country,9.6,8.525
Portúgal,2022-10-01,reporting_country,6,5.725
Portúgal,2022-10-01,p,0.5999999999999999,0.4877990430622009
Portúgal,2023-01-01,foreign_country,9.5,8.75
Portúgal,2023-01-01,reporting_country,6.8,6
Portúgal,2023-01-01,p,0.3970588235294119,0.4598707664884136
Portúgal,2023-04-01,foreign_country,7.8,8.8
Portúgal,2023-04-01,reporting_country,5.7,6
Portúgal,2023-04-01,p,0.368421052631579,0.468642696312975
Portúgal,2023-07-01,foreign_country,7.6,8.625
Portúgal,2023-07-01,reporting_country,5.6,6.025
Portúgal,2023-07-01,p,0.3571428571428572,0.430655683325962
Portúgal,2023-10-01,foreign_country,7.8,8.175
Portúgal,2023-10-01,reporting_country,6.1,6.05
Portúgal,2023-10-01,p,0.278688524590164,0.35032781447350303
Portúgal,2024-01-01,foreign_country,8.7,7.975
Portúgal,2024-01-01,reporting_country,6.3,5.925
Portúgal,2024-01-01,p,0.38095238095238093,0.3463012038292453
Portúgal,2024-04-01,foreign_country,8.1,8.049999999999999
Portúgal,2024-04-01,reporting_country,5.6,5.8999999999999995
Portúgal,2024-04-01,p,0.4464285714285714,0.3658030835284934
Rúmenía,2004-10-01,reporting_country,7.9,7.7250000000000005
Rúmenía,2005-01-01,reporting_country,8.4,7.7250000000000005
Rúmenía,2005-04-01,reporting_country,7.1,7.65
Rúmenía,2005-07-01,reporting_country,6,7.35
Rúmenía,2005-10-01,reporting_country,6.7,7.05
Rúmenía,2006-01-01,reporting_country,7.7,6.875
Rúmenía,2006-04-01,reporting_country,6.7,6.775
Rúmenía,2006-07-01,reporting_country,6.7,6.95
Rúmenía,2006-10-01,reporting_country,7,7.025
Rúmenía,2007-01-01,reporting_country,7,6.85
Rúmenía,2007-04-01,reporting_country,6.3,6.75
Rúmenía,2007-07-01,reporting_country,5.7,6.5
Rúmenía,2007-10-01,reporting_country,6.1,6.275
Rúmenía,2008-01-01,reporting_country,6.1,6.05
Rúmenía,2008-04-01,reporting_country,5.5,5.85
Rúmenía,2008-07-01,reporting_country,5.1,5.699999999999999
Rúmenía,2008-10-01,reporting_country,5.8,5.625
Rúmenía,2009-01-01,reporting_country,6.6,5.75
Rúmenía,2009-04-01,reporting_country,6.1,5.8999999999999995
Rúmenía,2009-07-01,reporting_country,6.6,6.2749999999999995
Rúmenía,2009-10-01,reporting_country,7.4,6.675
Rúmenía,2010-01-01,reporting_country,7.8,6.975
Rúmenía,2010-04-01,reporting_country,6.6,7.1
Rúmenía,2010-07-01,reporting_country,6.6,7.1
Rúmenía,2010-10-01,reporting_country,7,7
Rúmenía,2011-01-01,reporting_country,7.4,6.9
Rúmenía,2011-04-01,reporting_country,7,7
Rúmenía,2011-07-01,reporting_country,6.9,7.075
Rúmenía,2011-10-01,reporting_country,7.3,7.15
Rúmenía,2012-01-01,reporting_country,7.4,7.15
Rúmenía,2012-04-01,reporting_country,6.7,7.075
Rúmenía,2012-07-01,reporting_country,6.4,6.95
Rúmenía,2012-10-01,reporting_country,6.5,6.75
Rúmenía,2013-01-01,reporting_country,7.3,6.725
Rúmenía,2013-04-01,reporting_country,7.3,6.875
Rúmenía,2013-07-01,reporting_country,6.7,6.95
Rúmenía,2013-10-01,reporting_country,7,7.075
Rúmenía,2014-01-01,reporting_country,7.1,7.025
Rúmenía,2014-04-01,reporting_country,6.7,6.875
Rúmenía,2014-07-01,reporting_country,6.4,6.8
Rúmenía,2014-10-01,reporting_country,6.6,6.7
Rúmenía,2015-01-01,reporting_country,7.2,6.725
Rúmenía,2015-04-01,reporting_country,6.7,6.725
Rúmenía,2015-07-01,reporting_country,6.4,6.725
Rúmenía,2015-10-01,reporting_country,6.5,6.7
Rúmenía,2016-01-01,reporting_country,6.5,6.525
Rúmenía,2016-04-01,reporting_country,5.8,6.3
Rúmenía,2016-07-01,reporting_country,5.4,6.05
Rúmenía,2016-10-01,reporting_country,5.3,5.75
Rúmenía,2017-01-01,reporting_country,5.3,5.45
Rúmenía,2017-04-01,reporting_country,4.7,5.175
Rúmenía,2017-07-01,reporting_country,4.6,4.975
Rúmenía,2017-10-01,reporting_country,4.5,4.775
Rúmenía,2018-01-01,reporting_country,4.5,4.575
Rúmenía,2018-04-01,reporting_country,3.9,4.375
Rúmenía,2018-07-01,reporting_country,3.7,4.15
Rúmenía,2018-10-01,reporting_country,4,4.025
Rúmenía,2019-01-01,reporting_country,4,3.9
Rúmenía,2019-04-01,reporting_country,3.6,3.825
Rúmenía,2019-07-01,reporting_country,3.5,3.775
Rúmenía,2019-10-01,reporting_country,3.7,3.7
Rúmenía,2020-01-01,reporting_country,4.1,3.725
Rúmenía,2020-04-01,reporting_country,5.3,4.15
Rúmenía,2020-07-01,reporting_country,5,4.525
Rúmenía,2020-10-01,reporting_country,5,4.85
Rúmenía,2021-01-01,reporting_country,5.8,5.275
Rúmenía,2021-04-01,reporting_country,5,5.2
Rúmenía,2021-07-01,reporting_country,4.9,5.175
Rúmenía,2021-10-01,reporting_country,5.4,5.275
Rúmenía,2022-01-01,reporting_country,5.7,5.25
Rúmenía,2022-04-01,reporting_country,5,5.25
Rúmenía,2022-07-01,reporting_country,5,5.275
Rúmenía,2022-10-01,reporting_country,5.4,5.275
Rúmenía,2023-01-01,reporting_country,5.5,5.225
Rúmenía,2023-04-01,reporting_country,5,5.225
Rúmenía,2023-07-01,reporting_country,5,5.225
Rúmenía,2023-10-01,reporting_country,5.5,5.25
Rúmenía,2024-01-01,reporting_country,5,5.125
Rúmenía,2024-04-01,reporting_country,4.7,5.05
Slóvenía,2002-10-01,foreign_country,8,7.5
Slóvenía,2002-10-01,reporting_country,6.1,6.025
Slóvenía,2002-10-01,p,0.3114754098360657,0.24912084607943114
Slóvenía,2003-01-01,foreign_country,7.7,7.6
Slóvenía,2003-01-01,reporting_country,6.7,6.05
Slóvenía,2003-01-01,p,0.14925373134328357,0.2599191274001005
Slóvenía,2003-04-01,foreign_country,7.6,7.55
Slóvenía,2003-04-01,reporting_country,6.3,6.2
Slóvenía,2003-04-01,p,0.20634920634920628,0.2194011658295073
Slóvenía,2003-07-01,foreign_country,7.3,7.65
Slóvenía,2003-07-01,reporting_country,6.3,6.35
Slóvenía,2003-07-01,p,0.15873015873015883,0.2064521265646786
Slóvenía,2003-10-01,foreign_country,7.8,7.6
Slóvenía,2003-10-01,reporting_country,6.4,6.425
Slóvenía,2003-10-01,p,0.21875,0.18327077410566217
Slóvenía,2004-01-01,foreign_country,8.1,7.699999999999999
Slóvenía,2004-01-01,reporting_country,6.6,6.4
Slóvenía,2004-01-01,p,0.2272727272727273,0.2027755230880231
Slóvenía,2004-04-01,foreign_country,7.7,7.725
Slóvenía,2004-04-01,reporting_country,5.8,6.275
Slóvenía,2004-04-01,p,0.3275862068965518,0.2330847732248595
Slóvenía,2004-07-01,foreign_country,6.7,7.575
Slóvenía,2004-07-01,reporting_country,5.8,6.15
Slóvenía,2004-07-01,p,0.15517241379310343,0.23219533699059564
Slóvenía,2004-10-01,foreign_country,7.7,7.55
Slóvenía,2004-10-01,reporting_country,6.2,6.1
Slóvenía,2004-10-01,p,0.24193548387096775,0.23799170795833757
Slóvenía,2005-01-01,foreign_country,6.4,7.125
Slóvenía,2005-01-01,reporting_country,6.8,6.15
Slóvenía,2005-01-01,p,-0.05882352941176461,0.1664676437872146
Slóvenía,2005-04-01,foreign_country,7.3,7.025
Slóvenía,2005-04-01,reporting_country,5.6,6.1
Slóvenía,2005-04-01,p,0.3035714285714286,0.1604639492059338
Slóvenía,2005-07-01,foreign_country,6.3,6.925
Slóvenía,2005-07-01,reporting_country,6.1,6.175
Slóvenía,2005-07-01,p,0.032786885245901676,0.12986756706913336
Slóvenía,2005-10-01,foreign_country,7.2,6.8
Slóvenía,2005-10-01,reporting_country,7.2,6.425
Slóvenía,2005-10-01,p,0,0.06938369610139142
Slóvenía,2006-01-01,foreign_country,8.4,7.3
Slóvenía,2006-01-01,reporting_country,6.6,6.375
Slóvenía,2006-01-01,p,0.27272727272727293,0.1522713966361508
Slóvenía,2006-04-01,foreign_country,5.7,6.9
Slóvenía,2006-04-01,reporting_country,5.8,6.425
Slóvenía,2006-04-01,p,-0.01724137931034475,0.07206819466570746
Slóvenía,2006-07-01,foreign_country,6.6,6.975
Slóvenía,2006-07-01,reporting_country,5.5,6.275
Slóvenía,2006-07-01,p,0.19999999999999996,0.11387147335423203
Slóvenía,2006-10-01,foreign_country,7.9,7.15
Slóvenía,2006-10-01,reporting_country,5.3,5.8
Slóvenía,2006-10-01,p,0.49056603773584917,0.23651298278819433
Slóvenía,2007-01-01,foreign_country,7.5,6.925
Slóvenía,2007-01-01,reporting_country,5.5,5.525
Slóvenía,2007-01-01,p,0.36363636363636354,0.259240255515467
Slóvenía,2007-04-01,foreign_country,5.7,6.925
Slóvenía,2007-04-01,reporting_country,4.5,5.2
Slóvenía,2007-04-01,p,0.2666666666666666,0.3302172670097198
Slóvenía,2007-07-01,foreign_country,3.5,6.15
Slóvenía,2007-07-01,reporting_country,4.5,4.95
Slóvenía,2007-07-01,p,-0.2222222222222222,0.2246617114541643
Slóvenía,2007-10-01,foreign_country,6,5.675
Slóvenía,2007-10-01,reporting_country,4.6,4.775
Slóvenía,2007-10-01,p,0.30434782608695654,0.17810715854194112
Slóvenía,2008-01-01,foreign_country,6.5,5.425
Slóvenía,2008-01-01,reporting_country,4.9,4.625
Slóvenía,2008-01-01,p,0.3265306122448979,0.16883072069407473
Slóvenía,2008-04-01,foreign_country,5.8,5.45
Slóvenía,2008-04-01,reporting_country,3.9,4.475
Slóvenía,2008-04-01,p,0.4871794871794872,0.2239589258222799
Slóvenía,2008-07-01,foreign_country,4.4,5.675
Slóvenía,2008-07-01,reporting_country,3.9,4.325
Slóvenía,2008-07-01,p,0.12820512820512842,0.3115657634291175
Slóvenía,2008-10-01,foreign_country,4.2,5.225
Slóvenía,2008-10-01,reporting_country,4.3,4.25
Slóvenía,2008-10-01,p,-0.023255813953488302,0.22966485341900628
Slóvenía,2009-01-01,foreign_country,8.5,5.725
Slóvenía,2009-01-01,reporting_country,5,4.275
Slóvenía,2009-01-01,p,0.7,0.3230322003577818
Slóvenía,2009-04-01,foreign_country,7.5,6.15
Slóvenía,2009-04-01,reporting_country,5.5,4.675
Slóvenía,2009-04-01,p,0.36363636363636354,0.29214641947200093
Slóvenía,2009-07-01,foreign_country,8,7.05
Slóvenía,2009-07-01,reporting_country,5.8,5.15
Slóvenía,2009-07-01,p,0.3793103448275863,0.35492272362761534
Slóvenía,2009-10-01,foreign_country,5.5,7.375
Slóvenía,2009-10-01,reporting_country,6.4,5.675
Slóvenía,2009-10-01,p,-0.140625,0.32558042711598745
Slóvenía,2010-01-01,foreign_country,9.8,7.7
Slóvenía,2010-01-01,reporting_country,6.8,6.125
Slóvenía,2010-01-01,p,0.4411764705882355,0.26087454476304633
Slóvenía,2010-04-01,foreign_country,9.5,8.2
Slóvenía,2010-04-01,reporting_country,6.8,6.45
Slóvenía,2010-04-01,p,0.3970588235294119,0.2692301597363084
Slóvenía,2010-07-01,foreign_country,8.8,8.4
Slóvenía,2010-07-01,reporting_country,6.8,6.7
Slóvenía,2010-07-01,p,0.2941176470588236,0.24793198529411775
Slóvenía,2010-10-01,foreign_country,10,9.525
Slóvenía,2010-10-01,reporting_country,7.6,7
Slóvenía,2010-10-01,p,0.3157894736842106,0.3620356037151704
Slóvenía,2011-01-01,foreign_country,13,10.325
Slóvenía,2011-01-01,reporting_country,8,7.3
Slóvenía,2011-01-01,p,0.625,0.40799148606811153
Slóvenía,2011-04-01,foreign_country,10.6,10.6
Slóvenía,2011-04-01,reporting_country,7.5,7.475
Slóvenía,2011-04-01,p,0.41333333333333333,0.4120601135190919
Slóvenía,2011-07-01,foreign_country,10.2,10.95
Slóvenía,2011-07-01,reporting_country,7.5,7.65
Slóvenía,2011-07-01,p,0.3599999999999999,0.42853070175438596
Slóvenía,2011-10-01,foreign_country,11.3,11.275
Slóvenía,2011-10-01,reporting_country,8.6,7.9
Slóvenía,2011-10-01,p,0.31395348837209314,0.4280717054263566
Slóvenía,2012-01-01,foreign_country,10.7,10.7
Slóvenía,2012-01-01,reporting_country,8.4,8
Slóvenía,2012-01-01,p,0.2738095238095237,0.3402740863787375
Slóvenía,2012-04-01,foreign_country,10.2,10.6
Slóvenía,2012-04-01,reporting_country,8.1,8.15
Slóvenía,2012-04-01,p,0.2592592592592593,0.301755567860219
Slóvenía,2012-07-01,foreign_country,11.5,10.925
Slóvenía,2012-07-01,reporting_country,8.9,8.5
Slóvenía,2012-07-01,p,0.2921348314606742,0.2847892757253876
Slóvenía,2012-10-01,foreign_country,11.3,10.925
Slóvenía,2012-10-01,reporting_country,9.3,8.675
Slóvenía,2012-10-01,p,0.21505376344086025,0.26006434449257937
Slóvenía,2013-01-01,foreign_country,18.9,12.975
Slóvenía,2013-01-01,reporting_country,10.3,9.15
Slóvenía,2013-01-01,p,0.8349514563106792,0.40034982761786825
Slóvenía,2013-04-01,foreign_country,15.7,14.35
Slóvenía,2013-04-01,reporting_country,10,9.625
Slóvenía,2013-04-01,p,0.5699999999999998,0.4780350128030534
Slóvenía,2013-07-01,foreign_country,12.5,14.6
Slóvenía,2013-07-01,reporting_country,9.1,9.675
Slóvenía,2013-07-01,p,0.37362637362637363,0.49840789834447824
Slóvenía,2013-10-01,foreign_country,14.4,15.375
Slóvenía,2013-10-01,reporting_country,9.3,9.675
Slóvenía,2013-10-01,p,0.5483870967741935,0.5817412316778116
Slóvenía,2014-01-01,foreign_country,14.7,14.325
Slóvenía,2014-01-01,reporting_country,10.4,9.7
Slóvenía,2014-01-01,p,0.4134615384615383,0.4763687522155263
Slóvenía,2014-04-01,foreign_country,11.2,13.2
Slóvenía,2014-04-01,reporting_country,9.1,9.475
Slóvenía,2014-04-01,p,0.23076923076923084,0.3915610599078341
Slóvenía,2014-07-01,foreign_country,12.1,13.1
Slóvenía,2014-07-01,reporting_country,9.2,9.5
Slóvenía,2014-07-01,p,0.3152173913043479,0.37695881432732764
Slóvenía,2014-10-01,foreign_country,13.5,12.875
Slóvenía,2014-10-01,reporting_country,9.2,9.475
Slóvenía,2014-10-01,p,0.46739130434782616,0.3567098662207358
Slóvenía,2015-01-01,foreign_country,13.8,12.65
Slóvenía,2015-01-01,reporting_country,9.4,9.225
Slóvenía,2015-01-01,p,0.46808510638297873,0.3703657582010959
Slóvenía,2015-04-01,foreign_country,11.5,12.725
Slóvenía,2015-04-01,reporting_country,9.1,9.225
Slóvenía,2015-04-01,p,0.2637362637362637,0.3786075164428541
Slóvenía,2015-07-01,foreign_country,10.6,12.35
Slóvenía,2015-07-01,reporting_country,8.4,9.025
Slóvenía,2015-07-01,p,0.26190476190476186,0.3652793590929576
Slóvenía,2015-10-01,foreign_country,11.5,11.85
Slóvenía,2015-10-01,reporting_country,8,8.725
Slóvenía,2015-10-01,p,0.4375,0.35780653300600107
Slóvenía,2016-01-01,foreign_country,14.2,11.95
Slóvenía,2016-01-01,reporting_country,8.3,8.45
Slóvenía,2016-01-01,p,0.7108433734939756,0.4184960997837503
Slóvenía,2016-04-01,foreign_country,9.6,11.475
Slóvenía,2016-04-01,reporting_country,7.6,8.075
Slóvenía,2016-04-01,p,0.26315789473684204,0.4183515075338949
Slóvenía,2016-07-01,foreign_country,11,11.575
Slóvenía,2016-07-01,reporting_country,7,7.725
Slóvenía,2016-07-01,p,0.5714285714285714,0.49573245991484727
Slóvenía,2016-10-01,foreign_country,9.5,11.075
Slóvenía,2016-10-01,reporting_country,7.9,7.7
Slóvenía,2016-10-01,p,0.20253164556962022,0.4369903713072523
Slóvenía,2017-01-01,foreign_country,11.2,10.325
Slóvenía,2017-01-01,reporting_country,7.4,7.475
Slóvenía,2017-01-01,p,0.5135135135135134,0.38765790631213676
Slóvenía,2017-04-01,foreign_country,6.9,9.65
Slóvenía,2017-04-01,reporting_country,6.4,7.175000000000001
Slóvenía,2017-04-01,p,0.078125,0.34139968262792625
Slóvenía,2017-07-01,foreign_country,8,8.9
Slóvenía,2017-07-01,reporting_country,6,6.925000000000001
Slóvenía,2017-07-01,p,0.33333333333333326,0.2818758731041167
Slóvenía,2017-10-01,foreign_country,7.5,8.4
Slóvenía,2017-10-01,reporting_country,5.6,6.35
Slóvenía,2017-10-01,p,0.3392857142857144,0.31606439028314026
Slóvenía,2018-01-01,foreign_country,7.8,7.55
Slóvenía,2018-01-01,reporting_country,5.9,5.975
Slóvenía,2018-01-01,p,0.32203389830508455,0.26819448648103306
Slóvenía,2018-04-01,foreign_country,6.1,7.35
Slóvenía,2018-04-01,reporting_country,5.1,5.65
Slóvenía,2018-04-01,p,0.196078431372549,0.2976828443241703
Slóvenía,2018-07-01,foreign_country,6.1,6.875
Slóvenía,2018-07-01,reporting_country,4.8,5.35
Slóvenía,2018-07-01,p,0.27083333333333326,0.2820578443241703
Slóvenía,2018-10-01,foreign_country,5.7,6.425
Slóvenía,2018-10-01,reporting_country,4.2,5
Slóvenía,2018-10-01,p,0.3571428571428572,0.286522130038456
Slóvenía,2019-01-01,foreign_country,7.4,6.325
Slóvenía,2019-01-01,reporting_country,4.4,4.625
Slóvenía,2019-01-01,p,0.6818181818181817,0.3764682009167303
Slóvenía,2019-04-01,foreign_country,6.3,6.375
Slóvenía,2019-04-01,reporting_country,3.9,4.325
Slóvenía,2019-04-01,p,0.6153846153846154,0.4812947469197469
Slóvenía,2019-07-01,foreign_country,6.2,6.4
Slóvenía,2019-07-01,reporting_country,4.5,4.25
Slóvenía,2019-07-01,p,0.37777777777777777,0.508030858030858
Slóvenía,2019-10-01,foreign_country,3.7,5.9
Slóvenía,2019-10-01,reporting_country,4,4.2
Slóvenía,2019-10-01,p,-0.07499999999999996,0.3999951437451437
Slóvenía,2020-01-01,foreign_country,5.9,5.525
Slóvenía,2020-01-01,reporting_country,4.2,4.15
Slóvenía,2020-01-01,p,0.4047619047619049,0.3307310744810745
Slóvenía,2020-04-01,foreign_country,7.2,5.75
Slóvenía,2020-04-01,reporting_country,4.9,4.4
Slóvenía,2020-04-01,p,0.46938775510204067,0.29423185941043084
Slóvenía,2020-07-01,foreign_country,8.1,6.225
Slóvenía,2020-07-01,reporting_country,4.7,4.45
Slóvenía,2020-07-01,p,0.7234042553191489,0.3806384787957736
Slóvenía,2020-10-01,foreign_country,6.3,6.875
Slóvenía,2020-10-01,reporting_country,4.9,4.675000000000001
Slóvenía,2020-10-01,p,0.2857142857142856,0.470817050224345
Slóvenía,2021-01-01,foreign_country,9.1,7.675
Slóvenía,2021-01-01,reporting_country,5.3,4.95
Slóvenía,2021-01-01,p,0.7169811320754718,0.5488718570527367
Slóvenía,2021-04-01,foreign_country,4.8,7.074999999999999
Slóvenía,2021-04-01,reporting_country,4.1,4.75
Slóvenía,2021-04-01,p,0.17073170731707332,0.4742078451064949
Slóvenía,2021-07-01,foreign_country,6.1,6.574999999999999
Slóvenía,2021-07-01,reporting_country,4.2,4.625
Slóvenía,2021-07-01,p,0.45238095238095233,0.40645201937194575
Slóvenía,2021-10-01,foreign_country,6.5,6.625
Slóvenía,2021-10-01,reporting_country,4.1,4.425
Slóvenía,2021-10-01,p,0.5853658536585367,0.4813649113580085
Slóvenía,2022-01-01,foreign_country,6.4,5.95
Slóvenía,2022-01-01,reporting_country,3.9,4.075
Slóvenía,2022-01-01,p,0.6410256410256412,0.4623760385955509
Slóvenía,2022-04-01,foreign_country,5.7,6.175
Slóvenía,2022-04-01,reporting_country,3.8,4
Slóvenía,2022-04-01,p,0.5000000000000002,0.5446931117662825
Slóvenía,2022-07-01,foreign_country,5.2,5.95
Slóvenía,2022-07-01,reporting_country,3.6,3.8499999999999996
Slóvenía,2022-07-01,p,0.4444444444444444,0.5427089847821556
Slóvenía,2022-10-01,foreign_country,4.7,5.5
Slóvenía,2022-10-01,reporting_country,3,3.575
Slóvenía,2022-10-01,p,0.5666666666666667,0.5380341880341881
Slóvenía,2023-01-01,foreign_country,5.3,5.225
Slóvenía,2023-01-01,reporting_country,3.4,3.45
Slóvenía,2023-01-01,p,0.5588235294117647,0.517483660130719
Slóvenía,2023-04-01,foreign_country,2.8,4.5
Slóvenía,2023-04-01,reporting_country,3.4,3.35
Slóvenía,2023-04-01,p,-0.17647058823529416,0.3483660130718954
Slóvenía,2023-07-01,foreign_country,4.6,4.35
Slóvenía,2023-07-01,reporting_country,3.4,3.3
Slóvenía,2023-07-01,p,0.3529411764705881,0.3254901960784313
Slóvenía,2023-10-01,foreign_country,2.9,3.9
Slóvenía,2023-10-01,reporting_country,3.2,3.35
Slóvenía,2023-10-01,p,-0.09375000000000011,0.16038602941176466
