Dagsetning,Land,Fjöldi sem nýtur tímabundinnar verndar,Nýjar veitingar á tímabundinni vernd,Nýir umsækjendur um hæli,Umsækjendur um hæli í bið eftir niðurstöðu,Ákvarðanir teknar um hæli,Einstaklingum veitt hæli,Hlutfall jákvæðra ákvarðana
2024-09-01,Lettland,130166.71421488657,1703.426518611666,263.1309256392004,1814.2184873018555,NA,NA,NA
2024-10-01,Lettland,130942.2579957179,1883.4634677332242,NA,NA,NA,NA,NA
2022-03-01,Litáen,4684.5698275159175,4684.5698275159175,252.01799704990697,541.097464254212,102.94852820666135,31.296352574825047,0.3329592218481107
2022-04-01,Litáen,41783.1014520684,37098.53162455248,229.78111495726813,718.9925209953228,54.35682289311719,19.766117415678977,0.36363636363636365
2022-05-01,Litáen,67348.1035645722,25565.0021125038,185.30735077199043,874.6506956437947,51.886058216157316,24.707646769598725,0.4880382775119617
2022-06-01,Litáen,72951.79785191719,5611.1065813758705,103.77211643231463,911.7121657981928,49.41529353919745,29.649176123518465,0.6124401913875598
2022-07-01,Litáen,78392.42167058283,5440.623818665639,126.00899852495348,926.5367538599521,46.944528862237576,34.590705477438206,0.7368421052631579
2022-08-01,Litáen,84366.7306594718,5974.308988888971,96.35982240143503,896.8875777364337,51.886058216157316,37.06147015439809,0.7178947368421053
2022-09-01,Litáen,88651.03660932022,4284.305949848419,148.24588061759235,963.5982240143502,56.82758757007707,39.532234831357954,0.6989473684210527
2022-10-01,Litáen,92483.19262328498,3839.5683079956416,96.35982240143503,763.4662851806005,61.769116923996805,42.00299950831783,0.68
2022-11-01,Litáen,95292.45206098835,2816.6717317342545,81.53523433967578,785.7031672732395,61.769116923996805,44.4737641852777,0.7200000000000001
2022-12-01,Litáen,96989.8673940598,1690.0030390405527,81.53523433967578,748.6416971188413,61.769116923996805,46.944528862237576,0.76
2023-01-01,Litáen,98516.79996442099,1534.3448643920806,88.9475283705554,837.5892254893967,61.769116923996805,49.41529353919745,0.8
2023-02-01,Litáen,99265.44166153984,822.7646374276376,44.4737641852777,911.7121657981928,76.59370498575605,68.35782272922313,0.8666666666666667
2023-03-01,Litáen,100473.64558857321,2320.04803166532,88.9475283705554,837.5892254893967,91.41829304751526,87.30035191924881,0.9333333333333333
2023-04-01,Litáen,101896.80604250208,2016.1439763992557,44.4737641852777,778.2908732423598,106.2428811092745,106.2428811092745,1
2023-05-01,Litáen,103586.80908154265,2490.530794375551,59.29835224703693,630.0449926247675,88.12394014490212,79.88805788836922,0.8412698412698412
2023-06-01,Litáen,104735.71465632899,1623.2923927626362,66.71064627791655,592.9835224703694,70.00499918052972,53.53323466746391,0.6825396825396826
2023-07-01,Litáen,105840.14646693005,1319.388337496572,111.18441046319425,637.4572866556471,51.886058216157316,27.178411446558595,0.5238095238095238
2023-08-01,Litáen,107070.58727605607,1415.7481598980069,66.71064627791655,592.9835224703694,51.06246999050403,23.884058543945432,0.4658730158730159
2023-09-01,Litáen,107937.82567766898,1000.6596941687483,66.71064627791655,622.6326985938878,50.23888176485074,20.589705641332273,0.40793650793650793
2023-10-01,Litáen,109279.4508972582,1475.0465121450438,103.77211643231463,630.0449926247675,49.41529353919745,17.295352738719103,0.35
2023-11-01,Litáen,110369.0581197975,1230.4408091260163,74.12294030879617,600.395816501249,49.41529353919745,19.766117415678977,0.4
2023-12-01,Litáen,111117.69981691633,845.0015195202764,44.4737641852777,504.03599409981393,49.41529353919745,22.23688209263885,0.44999999999999996
2024-01-01,Litáen,111703.27104535582,815.3523433967579,66.71064627791655,563.3343463468509,49.41529353919745,24.707646769598725,0.5
2024-02-01,Litáen,112214.71933348653,770.8785792114802,59.29835224703693,541.097464254212,46.944528862237576,22.23688209263885,0.47058823529411764
2024-03-01,Litáen,113289.50196796405,1467.6342181141642,74.12294030879617,533.6851702233324,44.4737641852777,19.766117415678977,0.4411764705882353
2024-04-01,Litáen,114364.2846024416,1601.0555106699971,22.23688209263885,511.4482881306935,42.00299950831783,17.295352738719103,0.4117647058823529
2024-05-01,Litáen,115342.7074145177,1460.2219240832844,44.4737641852777,496.62370006893434,40.35582305701125,17.295352738719103,0.4300653594771242
2024-06-01,Litáen,116298.8933445012,1393.511277805368,29.649176123518465,452.1499358836566,38.708646605704665,17.295352738719103,0.4483660130718955
2024-07-01,Litáen,117240.2546864229,1289.7391613730533,37.06147015439809,459.56222991453626,37.06147015439809,17.295352738719103,0.4666666666666667
2024-08-01,Litáen,118211.26520446815,1200.791633002498,44.4737641852777,489.21140603805475,NA,NA,NA
2024-09-01,Litáen,120175.52312265123,2357.109501819718,29.649176123518465,437.32534782189737,NA,NA,NA
2024-10-01,Litáen,NA,NA,22.23688209263885,378.02699557486045,NA,NA,NA
2022-03-01,Lúxemborg,1225.3479343213507,1225.3479343213507,245.06958686427012,2476.492667259993,126.83425986835034,106.05350542664321,0.8376496797549429
2022-04-01,Lúxemborg,3418.0758167911363,2218.524681087077,212.82358859265565,2463.594267951347,122.53479343213506,105.33692768727401,0.8596491228070176
2022-05-01,Lúxemborg,4804.653742470559,1451.0699222226522,283.76478479020756,2508.7386655316077,138.29950369825772,117.51874925655058,0.8515804278629062
2022-06-01,Lúxemborg,5210.953320692902,496.58837338286315,212.82358859265565,2547.433863457545,154.06421396438034,129.70057082582719,0.8435117329187949
2022-07-01,Lúxemborg,5423.776909285558,257.96798617291597,238.62038720994724,2618.3750596550967,169.82892423050296,141.88239239510378,0.8354430379746836
2022-08-01,Lúxemborg,5494.71810548311,187.02678997536407,290.2139844445304,2689.3162558526487,158.3636804005956,126.11768212898113,0.7897662581206886
2022-09-01,Lúxemborg,5649.498897186859,212.82358859265565,399.85037856801966,2889.2414451366585,146.89843657068826,110.35297186285848,0.7440894782666935
2022-10-01,Lúxemborg,5765.584490964671,187.02678997536407,380.502779605051,3114.96343303796,135.43319274078087,94.58826159673583,0.6984126984126984
2022-11-01,Lúxemborg,5849.424086470869,154.78079170374957,283.76478479020756,3231.0490268157723,134.71661500141164,95.30483933610505,0.7075439494794333
2022-12-01,Lúxemborg,6004.204878174618,174.12839066671827,225.72198790130147,3282.642624050355,134.00003726204247,96.02141707547426,0.7166752005461683
2023-01-01,Lúxemborg,6042.900076100556,116.08559377781218,251.51878651859306,3372.9314192108764,133.2834595226732,96.73799481484347,0.7258064516129032
2023-02-01,Lúxemborg,6017.103277483264,96.73799481484347,212.82358859265565,3379.3806188651984,121.10163795339666,86.70590646367452,0.7135005973715651
2023-03-01,Lúxemborg,5243.199318964516,180.57759032104116,238.62038720994724,3424.525016445459,108.91981638412005,76.67381811250559,0.701194743130227
2023-04-01,Lúxemborg,5243.199318964516,51.59359723458319,238.62038720994724,3566.4074088405628,96.73799481484347,66.6417297613366,0.6888888888888889
2023-05-01,Lúxemborg,5256.097718273162,58.04279688890609,277.31558513588465,3663.1454036554064,138.2995036982577,96.73799481484347,0.6955052139518159
2023-06-01,Lúxemborg,5268.996117581808,77.39039585187479,296.6631840988533,3792.129396741864,179.86101258167193,126.83425986835034,0.702121539014743
2023-07-01,Lúxemborg,5294.7929161991,83.83959550619768,264.4171858272388,3843.722993976448,221.42252146508616,156.9305249218572,0.7087378640776699
2023-08-01,Lúxemborg,5404.429310322588,122.53479343213506,322.45998271614496,3998.503785680197,189.17652319347167,128.98399308645799,0.667894208235688
2023-09-01,Lúxemborg,5391.530911013943,96.73799481484347,348.25678133343655,4159.733777038269,156.9305249218572,101.03746125105874,0.627050552393706
2023-10-01,Lúxemborg,5404.429310322588,96.73799481484347,406.29957822234263,4398.354164248217,124.6845266502427,73.09092941565952,0.5862068965517241
2023-11-01,Lúxemborg,5385.08171135962,38.69519792593739,328.9091823704678,4649.8729507668095,135.43319274078087,83.12301776682847,0.6099826798929302
2023-12-01,Lúxemborg,5456.022907557172,96.73799481484347,257.96798617291597,4804.653742470559,146.18185883131903,93.15510611799742,0.6337584632341363
2024-01-01,Lúxemborg,5443.124508248527,70.94119619755189,225.72198790130147,4927.188535902694,156.9305249218572,103.18719446916639,0.6575342465753424
2024-02-01,Lúxemborg,5449.5737079028495,83.83959550619768,225.72198790130147,4985.2313327916,154.06421396438034,101.03746125105874,0.6557474687313877
2024-03-01,Lúxemborg,5449.5737079028495,77.39039585187479,206.37438893833277,5036.824930026184,151.19790300690352,98.88772803295112,0.653960690887433
2024-04-01,Lúxemborg,5430.226108939881,45.14439758026029,167.67919101239536,5069.070928297798,148.33159204942666,96.73799481484347,0.6521739130434783
2024-05-01,Lúxemborg,5462.472107211495,77.39039585187479,206.37438893833277,5152.9105238039965,NA,NA,NA
2024-06-01,Lúxemborg,5533.413303409046,83.83959550619768,161.22999135807248,5198.054921384256,NA,NA,NA
2024-07-01,Lúxemborg,4927.188535902694,70.94119619755189,225.72198790130147,5120.664525532381,NA,NA,NA
2024-08-01,Lúxemborg,4907.840936939726,141.88239239510378,225.72198790130147,5198.054921384256,NA,NA,NA
2024-09-01,Lúxemborg,4920.739336248372,70.94119619755189,NA,NA,NA,NA,NA
2024-10-01,Lúxemborg,NA,NA,NA,NA,NA,NA,NA
2022-03-01,Ungverjaland,NA,854.543658901654,2.956898473708146,8.870695421124438,1.971265649138764,1.3141770994258426,0.6666666666666667
2022-04-01,Ungverjaland,NA,4210.6234265604,2.956898473708146,14.78449236854073,1.971265649138764,0.985632824569382,0.5
2022-05-01,Ungverjaland,8329.583000435847,4121.916472349156,2.956898473708146,11.827593894832583,1.971265649138764,1.3141770994258424,0.6666666666666666
2022-06-01,Ungverjaland,12410.102894153088,3359.0366661324533,2.956898473708146,11.827593894832583,1.971265649138764,1.6427213742823028,0.8333333333333333
2022-07-01,Ungverjaland,14033.44015621886,1673.6045361188105,2.956898473708146,11.827593894832583,1.971265649138764,1.971265649138764,1
2022-08-01,Ungverjaland,15065.397723543003,1129.5352169565117,2.956898473708146,14.78449236854073,1.971265649138764,1.6427213742823032,0.8333333333333334
2022-09-01,Ungverjaland,15636.079128968675,730.353923005912,2.956898473708146,14.78449236854073,1.971265649138764,1.3141770994258426,0.6666666666666667
2022-10-01,Ungverjaland,16325.036473342672,745.1384153744527,2.956898473708146,11.827593894832583,1.971265649138764,0.985632824569382,0.5
2022-11-01,Ungverjaland,16904.58857418947,626.8624764261269,0,11.827593894832583,1.971265649138764,0.985632824569382,0.5
2022-12-01,Ungverjaland,17096.7869749805,245.4225733177761,2.956898473708146,14.78449236854073,1.971265649138764,0.985632824569382,0.5
2023-01-01,Ungverjaland,17478.226878088848,437.6209741088055,2.956898473708146,14.78449236854073,1.971265649138764,0.985632824569382,0.5
2023-02-01,Ungverjaland,17726.606349880334,411.0088878454323,2.956898473708146,14.78449236854073,2.2998099239952245,1.3141770994258424,0.5555555555555556
2023-03-01,Ungverjaland,18087.347963672728,470.1468573195952,0,14.78449236854073,2.6283541988516848,1.6427213742823028,0.611111111111111
2023-04-01,Ungverjaland,18309.115349200838,331.1726290553123,2.956898473708146,14.78449236854073,2.956898473708146,1.971265649138764,0.6666666666666666
2023-05-01,Ungverjaland,18616.632790466487,428.75027868768115,0,14.78449236854073,2.2998099239952245,1.6427213742823032,0.7777777777777777
2023-06-01,Ungverjaland,18838.400175994597,337.0864260027286,2.956898473708146,8.870695421124438,1.6427213742823032,1.3141770994258426,0.8888888888888888
2023-07-01,Ungverjaland,19077.908952364956,316.3881366867716,0,8.870695421124438,0.985632824569382,0.985632824569382,1
2023-08-01,Ungverjaland,19367.685002788356,375.5261061609345,0,5.913796947416292,0.985632824569382,0.6570885497129213,0.6666666666666667
2023-09-01,Ungverjaland,19551.01270815826,263.163964160025,2.956898473708146,8.870695421124438,0.985632824569382,0.3285442748564607,0.33333333333333337
2023-10-01,Ungverjaland,19707.72832726479,272.0346595811494,2.956898473708146,8.870695421124438,0.985632824569382,0,0
2023-11-01,Ungverjaland,19941.323306687736,274.9915580548576,0,8.870695421124438,1.3141770994258424,0.3285442748564606,0.16666666666666666
2023-12-01,Ungverjaland,20035.944057846395,150.80182215911543,0,8.870695421124438,1.6427213742823028,0.6570885497129212,0.3333333333333333
2024-01-01,Ungverjaland,20254.7545449008,257.2501672126087,0,5.913796947416292,1.971265649138764,0.985632824569382,0.5
2024-02-01,Ungverjaland,20606.62546327207,411.0088878454323,0,8.870695421124438,1.6427213742823032,0.6570885497129213,0.33333333333333337
2024-03-01,Ungverjaland,20677.59102664106,94.62075115866067,0,5.913796947416292,1.3141770994258426,0.3285442748564607,0.16666666666666669
2024-04-01,Ungverjaland,21020.59124959121,384.3968015820589,2.956898473708146,5.913796947416292,0.985632824569382,0,0
2024-05-01,Ungverjaland,21316.281096962022,351.87091837126934,2.956898473708146,8.870695421124438,0.985632824569382,0,0
2024-06-01,Ungverjaland,21623.79853822767,343.0002229501449,0,8.870695421124438,0.985632824569382,0,0
2024-07-01,Ungverjaland,21975.66945659894,402.1381924243078,2.956898473708146,8.870695421124438,0.985632824569382,0,0
2024-08-01,Ungverjaland,22191.523045179634,263.163964160025,0,8.870695421124438,NA,NA,NA
2024-09-01,Ungverjaland,22463.557704760784,328.2157305816042,2.956898473708146,11.827593894832583,NA,NA,NA
2024-10-01,Ungverjaland,22756.29065365789,354.82781684497746,2.956898473708146,11.827593894832583,NA,NA,NA
2022-03-01,Malta,1041.535332715721,1041.535332715721,548.1764909030112,20885.524303404727,481.1771420148653,39.59052434299525,0.08260764392839864
2022-04-01,Malta,3206.8324717826154,2165.297139066894,383.7235436321078,20584.02723340807,484.22256696432646,27.408824545150555,0.05660377358490566
2022-05-01,Malta,5454.356084484961,2274.932437247496,493.35884181271007,19131.35953251509,532.9493661557053,51.772224140839946,0.09087594567496125
2022-06-01,Malta,6441.073768110381,1041.535332715721,548.1764909030112,18857.271287063584,581.6761653470841,76.13562373652931,0.12514811776501683
2022-07-01,Malta,6797.388487197338,465.9500172675595,383.7235436321078,18089.82419979937,630.4029645384628,100.4990233322187,0.15942028985507245
2022-08-01,Malta,7126.294381739145,465.9500172675595,548.1764909030112,17404.603586170604,660.8572140330746,118.77157302898577,0.17801015104262213
2022-09-01,Malta,7510.017925371252,493.35884181271007,548.1764909030112,17048.288867083647,691.3114635276862,137.0441227257528,0.19660001223017182
2022-10-01,Malta,7866.33264445821,356.3147190869572,767.4470872642156,16664.565323451538,721.765713022298,155.31667242251982,0.2151898734177215
2022-11-01,Malta,8030.785591729113,301.49706999665614,493.35884181271007,16088.980008003378,666.948063931997,146.18039757413632,0.2199626478522515
2022-12-01,Malta,8304.87383718062,274.0882454515056,411.1323681772584,15623.029990735819,612.1304148416958,137.0441227257528,0.2247354222867815
2023-01-01,Malta,8606.370907177276,383.7235436321078,356.3147190869572,14855.582903471604,557.3127657513946,127.90784787736926,0.22950819672131148
2023-02-01,Malta,8907.867977173932,465.9500172675595,191.8617718160539,14225.179938933139,575.5853154481616,155.31667242251982,0.2674333251773917
2023-03-01,Malta,9127.138573535136,274.0882454515056,301.49706999665614,13348.097553488322,593.8578651449287,182.72549696767038,0.30535845363347197
2023-04-01,Malta,9401.22681898664,328.9058945418067,356.3147190869572,13019.191658946516,612.1304148416958,210.13432151282095,0.34328358208955223
2023-05-01,Malta,9620.497415347845,274.0882454515056,411.1323681772584,12416.197518953202,566.4490405997782,197.95262171497623,0.3506505931879066
2023-06-01,Malta,9702.723888983297,137.0441227257528,465.9500172675595,12361.379869862902,520.7676663578605,185.77092191713157,0.358017604286261
2023-07-01,Malta,10004.220958979953,301.49706999665614,356.3147190869572,11868.021028050192,475.0862921159431,173.58922211928686,0.36538461538461536
2023-08-01,Malta,10141.265081705707,191.8617718160539,356.3147190869572,11648.750431688986,444.6320426213313,143.13497262467516,0.315018315018315
2023-09-01,Malta,10333.12685352176,219.27059636120444,438.5411927224089,11319.84453714718,414.17779312671956,112.68072313006341,0.26465201465201466
2023-10-01,Malta,10607.215098973265,301.49706999665614,657.8117890836133,10990.938642605373,383.7235436321078,82.22647363545167,0.21428571428571427
2023-11-01,Malta,10716.850397153868,164.45294727090334,301.49706999665614,10059.038608070254,359.36014403641843,85.27189858491285,0.2408963585434174
2023-12-01,Malta,10771.668046244169,54.81764909030111,274.0882454515056,10196.082730796008,334.99674444072906,88.31732353437401,0.26750700280112044
2024-01-01,Malta,10881.30334442477,137.0441227257528,328.9058945418067,9730.132713528448,310.63334484503963,91.36274848383519,0.29411764705882354
2024-02-01,Malta,10771.668046244169,137.0441227257528,493.35884181271007,9812.3591871639,264.9519706031221,85.27189858491285,0.3364293085655315
2024-03-01,Malta,10908.712168969922,164.45294727090334,356.3147190869572,9675.315064438148,219.27059636120444,79.1810486859905,0.3787409700722394
2024-04-01,Malta,11100.573940785975,219.27059636120444,301.49706999665614,9456.044468076941,173.58922211928686,73.09019878706816,0.42105263157894735
2024-05-01,Malta,11155.391589876277,82.22647363545167,383.7235436321078,9127.138573535136,NA,NA,NA
2024-06-01,Malta,11292.43571260203,164.45294727090334,164.45294727090334,8716.006205357879,NA,NA,NA
2024-07-01,Malta,11539.115133508385,274.0882454515056,301.49706999665614,8578.962082632124,NA,NA,NA
2024-08-01,Malta,11648.750431688986,164.45294727090334,328.9058945418067,8551.553258086975,NA,NA,NA
2024-09-01,Malta,11813.20337895989,164.45294727090334,191.8617718160539,8140.420889909715,NA,NA,NA
2024-10-01,Malta,11977.656326230794,191.8617718160539,NA,NA,NA,NA,NA
2022-03-01,Holland,2562.838340947053,2562.838340947053,301.36241975408024,2540.198426274376,144.3364436663022,124.82698633108163,0.8624971265533514
2022-04-01,Holland,5417.9831357791145,2855.6479040470103,236.96444024068745,2595.037330703749,153.1129044159573,135.00097267781558,0.88170865279299
2022-05-01,Holland,6723.048439355216,1305.0653035761002,246.02040610975834,2676.0379143104387,159.54152216251993,142.1563037348592,0.8903349514080374
2022-06-01,Holland,7683.483930691675,960.4354913364593,260.107464128313,2742.951439898573,165.97013990908258,149.31163479190286,0.8989612500230848
2022-07-01,Holland,8461.79388621682,778.3099555251454,278.21939586645465,2801.8152180475336,172.3987576556452,156.46696584894647,0.9075875486381322
2022-08-01,Holland,9198.34577690125,736.0487814694814,385.8847678654082,2971.3630234851385,158.70300680427266,141.98860066320975,0.8919889745284442
2022-09-01,Holland,9694.411462840353,496.0656859391037,442.73610915457533,3213.8616650902577,145.00725595290004,127.51023547747302,0.8763904004187559
2022-10-01,Holland,10246.825380853676,452.29518423859446,408.021573323137,3458.8758527701193,131.31150510152744,113.03187029173625,0.8607918263090677
2022-11-01,Holland,10718.238715260308,423.6179589865368,408.021573323137,3683.7656718520457,135.50408189276396,113.87038564998358,0.8415379852161461
2022-12-01,Holland,11050.29079712624,324.5054436417057,271.17586685717737,3752.691634299974,139.69665868400045,114.70890100823087,0.8222841441232247
2023-01-01,Holland,8255.519108087983,328.53031736129276,256.08259040872593,3794.4496991406895,143.88923547523697,115.54741636647817,0.803030303030303
2023-02-01,Holland,8511.09858928176,294.3188907448029,229.92091123141012,3808.536757159244,145.39856312008212,116.88904093967386,0.8039034411915768
2023-03-01,Holland,8783.783783783785,259.1012456984162,232.43645730615202,3896.580869775211,146.90789076492726,118.23066551286954,0.8047765793528505
2023-04-01,Holland,8985.027469763136,210.29965184842328,243.00175082006803,3957.457084783965,148.4172184097724,119.57229008606521,0.8056497175141244
2023-05-01,Holland,9252.178462900725,227.40536515666818,265.6416654927452,3982.612545531384,150.094249126267,120.91391465926091,0.8055879719675219
2023-06-01,Holland,9532.913404841924,244.0079692499648,310.41838562315104,4247.2479925942325,151.7712798427616,122.25553923245658,0.8055262264209193
2023-07-01,Holland,9852.387756334145,313.9401501277897,367.7728361272665,4382.081262200399,153.44831055925619,123.59716380565226,0.805464480874317
2023-08-01,Holland,10170.352780181522,265.1385562777968,341.61115694995067,4341.832525004527,154.0632218219709,124.77108530719848,0.8098344919291705
2023-09-01,Holland,10534.60385180415,317.9650238473768,370.7914914169568,4519.933187096255,154.67813308468558,125.94500680874472,0.8142045029840236
2023-10-01,Holland,10952.687609426253,352.67955967881505,510.15274395765834,4806.705439616831,155.29304434740027,127.11892831029093,0.8185745140388769
2023-11-01,Holland,11281.217926787547,327.0209897164476,422.10863134169165,5015.998873035359,174.5788975870882,143.6097303558212,0.8218768462331039
2023-12-01,Holland,11507.11396429937,201.74679519430077,389.9096415849953,5196.615081201828,193.86475082677615,160.10053240135144,0.8251791784273308
2024-01-01,Holland,11759.17168098851,205.26855969893944,337.0831740154153,5229.317180173472,213.1506040664641,176.59133444688172,0.828481510621558
2024-02-01,Holland,11747.097059829748,206.27477812883618,278.7225050814031,5195.60886277193,215.10713990237446,177.09444366183013,0.82337766864306
2024-03-01,Holland,12220.522831096174,217.34318085770062,314.9463685576865,5233.3420538930595,217.06367573828484,177.59755287677848,0.8182738266645622
2024-04-01,Holland,11373.79002233805,199.23124911955884,299.34998289428665,5258.497514640479,219.02021157419517,178.10066209172686,0.8131699846860643
2024-05-01,Holland,11399.951701515365,210.80276106337166,290.29401702521585,5288.6840675373805,186.8212218174988,145.45446414396528,0.7603781633066913
2024-06-01,Holland,11657.543619568936,252.56082590408724,214.32452556801033,5138.254412267815,154.62223206080245,112.80826619620365,0.7075863419273182
2024-07-01,Holland,11748.606387474592,295.32510917469966,271.67897607212575,5175.987603388943,122.42324230410605,80.16206824844204,0.6547945205479452
2024-08-01,Holland,11863.818397697773,268.66032078243546,272.6851945020225,5326.41725865851,NA,NA,NA
2024-09-01,Holland,11976.011752631262,269.16342999738384,304.8841842587189,5516.089432694049,NA,NA,NA
2024-10-01,Holland,12095.751745788975,273.1883037169709,286.7722525205772,5598.599343945583,NA,NA,NA
2022-03-01,Austurríki,NA,7194.077597825392,962.0376806275967,5947.44640378708,609.9849640380444,301.2103024290323,0.5058154350400145
2022-04-01,Austurríki,NA,5956.37482773722,1147.302477593004,6333.600739630639,660.703372310368,286.4536017336618,0.43355855855855857
2022-05-01,Austurríki,NA,2131.661218095951,1340.3796455147838,6680.693220692337,732.3787756878818,288.5617018330005,0.4004805570226131
2022-06-01,Austurríki,NA,1147.302477593004,2166.258860902744,7622.641947432118,804.0541790653954,290.6698019323391,0.36740255548666767
2022-07-01,Austurríki,16692.8046277807,776.7728836621894,2571.386097640351,8777.756795981495,875.7295824429091,292.77790203167774,0.3343245539507222
2022-08-01,Austurríki,17393.6859078667,801.3260495250748,3283.427907664025,10134.87723640279,867.9172114865364,301.5823200936215,0.34771935198635373
2022-09-01,Austurríki,18029.83611431418,686.3725911670208,3604.8511698690686,11397.13317235385,860.1048405301638,310.3867381555652,0.3611141500219852
2022-10-01,Austurríki,18609.067618079524,647.3107363851578,4113.771335027055,13000.901324397764,852.2924695737913,319.1911562175089,0.37450894805761675
2022-11-01,Austurríki,19076.69382246811,516.7325361143587,2668.482708098125,12629.255677473184,830.5914391394228,359.74108165772856,0.43634559990230526
2022-12-01,Austurríki,19551.0163448193,387.2703888373272,1570.2865622308916,12053.372332689147,808.8904087050545,400.2910070979482,0.4981822517469938
2023-01-01,Austurríki,19801.012215423227,390.6185478186298,953.1092566774566,10659.422143473523,787.1893782706862,440.84093253816786,0.5600189035916824
2023-02-01,Austurríki,19122.451995212577,388.3864418310947,598.2044046593873,9492.030711992704,724.6904106197055,420.875984538549,0.5850911797310968
2023-03-01,Austurríki,15965.138075844281,393.9667067999323,720.9702339738138,8503.207759514686,662.1914429687247,400.9110365389302,0.6101634558705111
2023-04-01,Austurríki,16274.284755117882,268.9687714979708,773.4247246808869,8238.703199991785,599.692475317744,380.9460885393113,0.6352357320099256
2023-05-01,Austurríki,16568.922745472504,291.2898313733211,983.2426875091794,7897.190983898926,621.6415175285051,396.0748068992709,0.637017598124001
2023-06-01,Austurríki,16916.015226534204,363.8332759682094,1119.401152748816,7947.413368618464,643.5905597392662,411.2035252592306,0.6387994642380765
2023-07-01,Austurríki,17202.840845932453,315.8429972362064,1238.81882308194,8142.7226425277795,665.5396019500272,426.3322436191902,0.640581330352152
2023-08-01,Austurríki,17489.666465330705,321.4232622050439,1570.2865622308916,8529.993031365106,682.1563909683437,441.7089737555426,0.6471963592536621
2023-09-01,Austurríki,17812.205780529515,393.9667067999323,1853.76402264784,9094.715846211468,698.7731799866598,457.085703891895,0.6538113881551721
2023-10-01,Austurríki,18148.137731653536,363.8332759682094,2242.1504644789347,10176.171197172189,715.3899690049763,472.4624340282474,0.6604264170566823
2023-11-01,Austurríki,18441.659669014396,367.181434949512,572.5351858027344,9213.017463550825,715.3899690049763,491.43533492229517,0.6869474778991159
2023-12-01,Austurríki,18619.11209502343,233.25507569741032,568.0709738276645,8671.731761573581,715.3899690049763,510.4082358163429,0.7134685387415497
2024-01-01,Austurríki,18652.593684836454,294.6379903546236,507.8041121642187,8146.070801509082,715.3899690049763,529.3811367103906,0.7399895995839834
2024-02-01,Austurríki,18336.750687600248,245.53165862885297,486.59910528263595,7815.719115353897,685.8765676142353,511.64829469830676,0.7465410386939711
2024-03-01,Austurríki,16298.837920980768,285.7095664044835,544.6338609585466,7631.570371382259,656.3631662234943,493.9154526862229,0.7530924778039587
2024-04-01,Austurríki,16298.837920980768,334.8158981302541,499.99174120784613,7490.947694167552,626.8497648327535,476.1826106741392,0.7596439169139466
2024-05-01,Austurríki,17003.06736004807,318.07510322374134,550.2141259273842,7406.12766664122,595.9722986718523,445.1811386250415,0.7455193429379886
2024-06-01,Austurríki,17345.695629134698,302.4503613109962,408.47539571890997,7191.8454918378575,565.0948325109509,414.17966657594394,0.7313947689620305
2024-07-01,Austurríki,17727.385753003186,449.769356488308,392.8506538061648,6937.3854092588645,534.2173663500499,383.17819452684637,0.7172701949860725
2024-08-01,Austurríki,17919.3468679312,187.4969029529423,378.34196488718715,6795.646679050391,NA,NA,NA
2024-09-01,Austurríki,18284.296196893178,469.85831037612326,NA,NA,NA,NA,NA
2024-10-01,Austurríki,18641.43315489878,498.8756882140786,NA,NA,NA,NA,NA
2022-03-01,Pólland,102326.94782913962,102326.94782913962,154.90115568351985,597.6917763203131,37.44494061509477,27.45402596667262,0.7472721871117594
2022-04-01,Pólland,158605.18234283992,64539.37761169015,96.71877037800265,862.1571640726642,30.476487540985204,23.92782079664128,0.7851239669421488
2022-05-01,Pólland,173136.42197674123,14610.579250227023,83.11769329359602,804.730394160725,42.56633383823554,30.05670121121957,0.7347367326784137
2022-06-01,Pólland,182221.94146912487,9250.24364818366,88.40700104864304,760.1490859396146,54.65618013548586,36.18558162579786,0.6843494984146785
2022-07-01,Pólland,190729.4151854212,8694.866333903721,91.42946262295563,746.5480088552079,66.7460264327362,42.314462040376156,0.6339622641509434
2022-08-01,Pólland,201005.0289226904,10202.31904409212,102.00807813304966,757.88223975888,65.48666744343929,43.40590649776681,0.6639748427672956
2022-09-01,Pólland,207133.06976460916,8116.82055781644,113.34230903672184,765.4383936946615,64.22730845414237,44.497350955157465,0.6939874213836478
2022-10-01,Pólland,153644.5672839994,8260.387482596287,105.78615510094039,758.6378551524582,62.967949464845475,45.58879541254812,0.724
2022-11-01,Pólland,142714.5906158915,6117.4622264086665,115.60915521745628,779.0394707790681,66.07436830511118,44.66526548706372,0.6801114982578397
2022-12-01,Pólland,145280.6604924829,4826.871134177194,108.80861667525296,777.5282399919118,69.18078714537688,43.74173556157932,0.6362229965156795
2023-01-01,Pólland,147202.94605374572,4307.00774339543,113.34230903672184,806.2416249478814,72.2872059856426,42.818205636094916,0.5923344947735192
2023-02-01,Pólland,150179.31508905,3772.787660135681,76.3171547513927,785.0843939276933,70.35618886872068,43.15403469990742,0.6145866328793158
2023-03-01,Pólland,151083.0310997695,2879.650264926313,90.67384722937747,775.2613938111774,68.42517175179874,43.48986376371994,0.6368387709851124
2023-04-01,Pólland,150372.75262980603,2112.700640444495,73.29469317708012,756.3710089717238,66.49415463487682,43.82569282753244,0.6590909090909091
