Dagsetning,Land,Fjöldi verndarveitinga(bæði hæli og tímabundin vernd),Fjöldi hælisveitinga,Fjöldi umsókna um hæli
2008-01-01,Austurríki,41.225379571398086,41.225379571398086,151.78161646578974
2009-01-01,Austurríki,38.392307717225776,38.392307717225776,188.3022717568308
2010-01-01,Austurríki,41.069763159177185,41.069763159177185,131.47113687689955
2011-01-01,Austurríki,48.59606331290945,48.59606331290945,171.81753097610985
2012-01-01,Austurríki,52.92502331971674,52.92502331971674,206.58598990190555
2013-01-01,Austurríki,58.152879957784435,58.152879957784435,206.5817465031366
2014-01-01,Austurríki,84.15820520168232,84.15820520168232,324.526263354532
2015-01-01,Austurríki,174.84134400226628,174.84134400226628,1021.2668111524782
2016-01-01,Austurríki,348.5443489208803,348.5443489208803,481.69805979469385
2017-01-01,Austurríki,286.9644067245991,286.9644067245991,276.36353688333287
2018-01-01,Austurríki,169.6276025198512,169.6276025198512,152.85186902640783
2019-01-01,Austurríki,83.08146442369289,83.08146442369289,142.96559061495523
2020-01-01,Austurríki,76.50770739318355,76.50770739318355,164.924103455497
2021-01-01,Austurríki,135.23401305590357,135.23401305590357,446.003566237351
2022-01-01,Austurríki,1193.4608236683907,183.98630838934133,1243.4667876313533
